,code,name,block_name,weight,date
183,sse.600446,金证股份,jzgf,0.0013700000000000001,2016-12-30
184,sse.600482,中国动力,zgdl,0.00115,2016-12-30
185,sse.600485,*ST信威,*stxw,0.00232,2016-12-30
186,sse.600489,中金黄金,zjhj,0.00227,2016-12-30
187,sse.600498,烽火通信,fhtx,0.0014299999999999998,2016-12-30
188,sse.600518,康美药业,kmyy,0.0057599999999999995,2016-12-30
189,sse.600519,贵州茅台,gzmt,0.01824,2016-12-30
190,sse.600535,天士力,tsl,0.00292,2016-12-30
191,sse.600547,山东黄金,sdhj,0.00295,2016-12-30
192,sse.600570,恒生电子,hsdz,0.00253,2016-12-30
193,sse.600582,天地科技,tdkj,0.00089,2016-12-30
194,sse.600583,海油工程,hygc,0.0017699999999999999,2016-12-30
195,sse.600585,海螺水泥,hlsn,0.00368,2016-12-30
196,sse.600588,用友网络,yywl,0.00166,2016-12-30
197,sse.600606,绿地控股,ldkg,0.0023,2016-12-30
198,sse.600637,东方明珠,dfmz,0.00332,2016-12-30
199,sse.600648,外高桥,wgq,0.0008,2016-12-30
200,sse.600649,城投控股,ctkg,0.00357,2016-12-30
201,sse.600654,中安科,zak,0.00146,2016-12-30
202,sse.600660,福耀玻璃,fybl,0.0028399999999999996,2016-12-30
203,sse.600663,陆家嘴,ljz,0.0017599999999999998,2016-12-30
204,sse.600666,奥瑞德,ard,0.00135,2016-12-30
205,sse.600674,川投能源,ctny,0.00208,2016-12-30
206,sse.600685,中船防务,zcfw,0.00106,2016-12-30
207,sse.600688,上海石化,shsh,0.00153,2016-12-30
208,sse.600690,海尔智家,hezj,0.0032700000000000003,2016-12-30
209,sse.600703,三安光电,sagd,0.00297,2016-12-30
210,sse.600704,物产中大,wczd,0.0012900000000000001,2016-12-30
211,sse.600705,中航产融,zhcr,0.00298,2016-12-30
212,sse.600718,东软集团,drjt,0.00212,2016-12-30
213,sse.600737,中粮糖业,zlty,0.0013900000000000002,2016-12-30
214,sse.600739,辽宁成大,lncd,0.0023899999999999998,2016-12-30
215,sse.600741,华域汽车,hyqc,0.00219,2016-12-30
216,sse.600754,锦江酒店,jjjd,0.0005099999999999999,2016-12-30
217,sse.600783,鲁信创投,lxct,0.00073,2016-12-30
218,sse.600795,国电电力,gddl,0.00406,2016-12-30
219,sse.600804,*ST鹏博,*stpb,0.00269,2016-12-30
220,sse.600816,建元信托,jyxt,0.00213,2016-12-30
221,sse.600820,隧道股份,sdgf,0.00226,2016-12-30
222,sse.600827,百联股份,blgf,0.00125,2016-12-30
223,sse.600837,海通证券,htzq,0.01385,2016-12-30
224,sse.600839,四川长虹,scch,0.00168,2016-12-30
225,sse.600867,通化东宝,thdb,0.0023699999999999997,2016-12-30
226,sse.600871,石化油服,shyf,0.0008,2016-12-30
227,sse.600873,梅花生物,mhsw,0.00132,2016-12-30
228,sse.600875,东方电气,dfdq,0.0014000000000000002,2016-12-30
229,sse.600886,国投电力,gtdl,0.00295,2016-12-30
230,sse.600887,伊利股份,ylgf,0.0116,2016-12-30
231,sse.600893,航发动力,hfdl,0.0027700000000000003,2016-12-30
232,sse.600895,张江高科,zjgk,0.00149,2016-12-30
233,sse.600900,长江电力,cjdl,0.00908,2016-12-30
234,sse.600958,东方证券,dfzq,0.00525,2016-12-30
235,sse.600959,江苏有线,jsyx,0.00191,2016-12-30
236,sse.600999,招商证券,zszq,0.00406,2016-12-30
237,sse.601006,大秦铁路,dqtl,0.00457,2016-12-30
238,sse.601009,南京银行,njyh,0.00428,2016-12-30
239,sse.601018,宁波港,nbg,0.00217,2016-12-30
240,sse.601021,春秋航空,cqhk,0.00096,2016-12-30
241,sse.601088,中国神华,zgsh,0.0034799999999999996,2016-12-30
242,sse.601099,太平洋,tpy,0.00381,2016-12-30
243,sse.601111,中国国航,zggh,0.002,2016-12-30
244,sse.601118,海南橡胶,hnxj,0.00089,2016-12-30
245,sse.601127,赛力斯,sls,0.00052,2016-12-30
246,sse.601155,新城控股,xckg,0.00115,2016-12-30
247,sse.601166,兴业银行,xyyh,0.02338,2016-12-30
248,sse.601169,北京银行,bjyh,0.0129,2016-12-30
249,sse.601186,中国铁建,zgtj,0.00598,2016-12-30
250,sse.601198,东兴证券,dxzq,0.0024,2016-12-30
251,sse.601211,国泰君安,gtja,0.00924,2016-12-30
252,sse.601216,君正集团,jzjt,0.00128,2016-12-30
253,sse.601225,陕西煤业,sxmy,0.00105,2016-12-30
